Seq,Host,Starttime,JobRuntime,Send,Receive,Exitval,Signal,Command,V1,V2,Stdout,Stderr
4335,:,1669911445.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Italy/pcnf/407_1085.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Italy/pcnf/407_1085.cnf,,"120.695_117.024_3.293"
4336,:,1669911446.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Italy/pcnf/1340_1947.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Italy/pcnf/1340_1947.cnf,,"120.708_117.187_3.140"
4337,:,1669911447.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Italy/pcnf/1896_690.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Italy/pcnf/1896_690.cnf,,"120.710_116.949_3.369"
4338,:,1669911448.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Italy/pcnf/1659_1240.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Italy/pcnf/1659_1240.cnf,,"120.754_117.033_3.342"
4339,:,1669911448.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Italy/pcnf/1493_2161.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Italy/pcnf/1493_2161.cnf,,"120.764_116.776_3.611"
4340,:,1669911449.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Italy/pcnf/374_383.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Italy/pcnf/374_383.cnf,,"120.707_116.954_3.387"
4341,:,1669911455.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Italy/pcnf/419_657.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Italy/pcnf/419_657.cnf,,"120.706_116.964_3.358"
4342,:,1669911456.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Italy/pcnf/1312_54.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Italy/pcnf/1312_54.cnf,,"120.779_117.169_3.230"
4343,:,1669911456.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Italy/pcnf/158_1619.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Italy/pcnf/158_1619.cnf,,"120.789_117.112_3.297"
4354,:,1669911466.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Belarus/pcnf/21_11.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Belarus/pcnf/21_11.cnf,,"120.630_117.285_3.011"
4355,:,1669911467.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Belarus/pcnf/113_28.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Belarus/pcnf/113_28.cnf,,"120.659_117.166_3.143"
4356,:,1669911469.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Belarus/pcnf/87_97.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Belarus/pcnf/87_97.cnf,,"120.656_117.244_3.064"
4357,:,1669911474.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Belarus/pcnf/135_4.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Belarus/pcnf/135_4.cnf,,"120.676_117.115_3.197"
4359,:,1669911557.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Belarus/pcnf/114_129.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Belarus/pcnf/114_129.cnf,,"120.674_117.397_2.941"
4358,:,1669911557.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Belarus/pcnf/136_2.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Belarus/pcnf/136_2.cnf,,"120.770_117.498_2.838"
4360,:,1669911557.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Belarus/pcnf/124_126.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Belarus/pcnf/124_126.cnf,,"120.701_117.456_2.888"
4361,:,1669911557.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Belarus/pcnf/106_6.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Belarus/pcnf/106_6.cnf,,"120.673_117.647_2.670"
4362,:,1669911562.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Belarus/pcnf/65_106.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Belarus/pcnf/65_106.cnf,,"120.636_117.290_3.010"
4363,:,1669911563.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Belarus/pcnf/17_23.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Belarus/pcnf/17_23.cnf,,"120.675_117.257_3.062"
4374,:,1669911566.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Slovakia/pcnf/94_81.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Slovakia/pcnf/94_81.cnf,,"120.649_117.309_2.992"
4436,:,1669911686.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Luxembourg/pcnf/15_16.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Luxembourg/pcnf/15_16.cnf,,"0.138_0.129_0.009"
4437,:,1669911686.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Luxembourg/pcnf/12_20.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Luxembourg/pcnf/12_20.cnf,,"0.087_0.080_0.007"
4375,:,1669911566.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Slovakia/pcnf/102_39.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Slovakia/pcnf/102_39.cnf,,"120.674_117.018_3.290"
4376,:,1669911566.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Slovakia/pcnf/91_82.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Slovakia/pcnf/91_82.cnf,,"120.662_117.463_2.838"
4439,:,1669911687.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Luxembourg/pcnf/2_16.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Luxembourg/pcnf/2_16.cnf,,"0.324_0.304_0.018"
4440,:,1669911687.000,1.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Luxembourg/pcnf/4_24.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Luxembourg/pcnf/4_24.cnf,,"0.761_0.741_0.019"
4377,:,1669911568.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Slovakia/pcnf/96_36.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Slovakia/pcnf/96_36.cnf,,"120.734_117.191_3.177"
4378,:,1669911569.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Slovakia/pcnf/22_91.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Slovakia/pcnf/22_91.cnf,,"120.661_117.527_2.795"
4379,:,1669911569.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Slovakia/pcnf/20_22.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Slovakia/pcnf/20_22.cnf,,"120.729_116.937_3.432"
4380,:,1669911569.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Slovakia/pcnf/34_37.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Slovakia/pcnf/34_37.cnf,,"120.640_117.756_2.525"
4446,:,1669911690.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Montenegro/pcnf/0_1.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Montenegro/pcnf/0_1.cnf,,"0.015_0.005_0.010"
4447,:,1669911690.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Montenegro/pcnf/3_4.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Montenegro/pcnf/3_4.cnf,,"0.010_0.004_0.006"
4448,:,1669911690.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Montenegro/pcnf/2_5.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Montenegro/pcnf/2_5.cnf,,"0.014_0.005_0.009"
4449,:,1669911690.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Montenegro/pcnf/5_4.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Montenegro/pcnf/5_4.cnf,,"0.010_0.002_0.009"
4450,:,1669911690.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Montenegro/pcnf/4_2.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Montenegro/pcnf/4_2.cnf,,"0.014_0.006_0.008"
4451,:,1669911690.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Montenegro/pcnf/1_0.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Montenegro/pcnf/1_0.cnf,,"0.015_0.007_0.008"
4452,:,1669911690.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Montenegro/pcnf/3_0.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Montenegro/pcnf/3_0.cnf,,"0.014_0.005_0.009"
4453,:,1669911690.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Montenegro/pcnf/0_3.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Montenegro/pcnf/0_3.cnf,,"0.011_0.005_0.007"
4444,:,1669911689.000,1.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Luxembourg/pcnf/19_13.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Luxembourg/pcnf/19_13.cnf,,"0.763_0.730_0.030"
4454,:,1669911690.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Montenegro/pcnf/3_1.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Montenegro/pcnf/3_1.cnf,,"0.012_0.007_0.006"
4445,:,1669911690.000,1.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Luxembourg/pcnf/5_15.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Luxembourg/pcnf/5_15.cnf,,"1.067_1.029_0.033"
4441,:,1669911687.000,5.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Luxembourg/pcnf/22_3.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Luxembourg/pcnf/22_3.cnf,,"4.860_4.703_0.143"
4443,:,1669911689.000,3.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Luxembourg/pcnf/3_0.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Luxembourg/pcnf/3_0.cnf,,"3.545_3.419_0.116"
4442,:,1669911688.000,7.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Luxembourg/pcnf/9_4.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Luxembourg/pcnf/9_4.cnf,,"7.529_7.316_0.189"
4438,:,1669911686.000,10.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Luxembourg/pcnf/12_22.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Luxembourg/pcnf/12_22.cnf,,"9.030_8.701_0.301"
4381,:,1669911575.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Slovakia/pcnf/97_57.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Slovakia/pcnf/97_57.cnf,,"120.727_117.045_3.323"
4382,:,1669911576.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Slovakia/pcnf/113_32.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Slovakia/pcnf/113_32.cnf,,"120.761_117.208_3.200"
4383,:,1669911576.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Slovakia/pcnf/1_92.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Slovakia/pcnf/1_92.cnf,,"120.775_117.014_3.429"
4426,:,1669911587.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Belgium/pcnf/33_96.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Belgium/pcnf/33_96.cnf,,"120.627_117.305_2.975"
4427,:,1669911588.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Belgium/pcnf/26_83.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Belgium/pcnf/26_83.cnf,,"120.654_117.491_2.802"
4428,:,1669911590.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Belgium/pcnf/21_9.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Belgium/pcnf/21_9.cnf,,"120.651_117.372_2.919"
4429,:,1669911595.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Belgium/pcnf/12_48.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Belgium/pcnf/12_48.cnf,,"120.597_117.949_2.290"
4430,:,1669911677.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Belgium/pcnf/93_73.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Belgium/pcnf/93_73.cnf,,"120.707_117.119_3.229"
4431,:,1669911677.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Belgium/pcnf/1_50.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Belgium/pcnf/1_50.cnf,,"120.731_117.406_2.921"
4432,:,1669911678.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Belgium/pcnf/62_39.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Belgium/pcnf/62_39.cnf,,"120.673_117.241_3.103"
4433,:,1669911678.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Belgium/pcnf/71_87.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Belgium/pcnf/71_87.cnf,,"120.678_117.546_2.769"
4434,:,1669911683.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Belgium/pcnf/15_38.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Belgium/pcnf/15_38.cnf,,"120.640_117.325_2.968"
4435,:,1669911684.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Belgium/pcnf/43_65.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Belgium/pcnf/43_65.cnf,,"120.651_116.957_3.362"
4455,:,1669911690.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Netherlands/pcnf/64_81.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Netherlands/pcnf/64_81.cnf,,"120.610_117.697_2.549"
4456,:,1669911690.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Netherlands/pcnf/71_31.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Netherlands/pcnf/71_31.cnf,,"120.730_116.841_3.506"
4457,:,1669911691.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Netherlands/pcnf/35_40.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Netherlands/pcnf/35_40.cnf,,"120.725_116.686_3.674"
4458,:,1669911692.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Netherlands/pcnf/3_32.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Netherlands/pcnf/3_32.cnf,,"120.688_116.858_3.487"
4459,:,1669911692.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Netherlands/pcnf/34_69.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Netherlands/pcnf/34_69.cnf,,"120.754_116.399_3.993"
4460,:,1669911695.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Netherlands/pcnf/5_25.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Netherlands/pcnf/5_25.cnf,,"120.710_117.536_2.815"
4461,:,1669911696.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Netherlands/pcnf/63_60.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Netherlands/pcnf/63_60.cnf,,"120.718_117.483_2.871"
4462,:,1669911696.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Netherlands/pcnf/20_65.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Netherlands/pcnf/20_65.cnf,,"120.568_118.038_2.194"
4464,:,1669911697.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Netherlands/pcnf/54_79.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Netherlands/pcnf/54_79.cnf,,"120.643_117.960_2.358"
4463,:,1669911697.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Netherlands/pcnf/21_27.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Netherlands/pcnf/21_27.cnf,,"120.800_116.673_3.788"
4465,:,1669911708.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Norway/pcnf/172_186.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Norway/pcnf/172_186.cnf,,"120.678_117.358_2.943"
4466,:,1669911709.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Norway/pcnf/201_224.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Norway/pcnf/201_224.cnf,,"120.617_117.297_2.989"
4467,:,1669911711.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Norway/pcnf/205_427.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Norway/pcnf/205_427.cnf,,"120.671_117.374_2.936"
4468,:,1669911715.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Norway/pcnf/109_33.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Norway/pcnf/109_33.cnf,,"120.666_117.378_2.925"
4469,:,1669911798.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Norway/pcnf/126_114.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Norway/pcnf/126_114.cnf,,"120.774_117.181_3.188"
4470,:,1669911798.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Norway/pcnf/147_233.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Norway/pcnf/147_233.cnf,,"120.721_117.240_3.140"
4471,:,1669911798.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Norway/pcnf/437_334.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Norway/pcnf/437_334.cnf,,"120.650_117.320_3.044"
4472,:,1669911798.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Norway/pcnf/216_100.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Norway/pcnf/216_100.cnf,,"120.657_117.365_2.998"
4473,:,1669911804.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Norway/pcnf/246_54.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Norway/pcnf/246_54.cnf,,"120.576_117.356_2.932"
4474,:,1669911805.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Norway/pcnf/94_80.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Norway/pcnf/94_80.cnf,,"120.589_117.482_2.817"
4475,:,1669911811.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Poland/pcnf/211_7.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Poland/pcnf/211_7.cnf,,"120.644_117.304_2.999"
4476,:,1669911811.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Poland/pcnf/48_316.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Poland/pcnf/48_316.cnf,,"120.581_117.336_2.965"
4477,:,1669911811.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Poland/pcnf/321_168.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Poland/pcnf/321_168.cnf,,"120.641_117.195_3.103"
4478,:,1669911813.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Poland/pcnf/317_94.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Poland/pcnf/317_94.cnf,,"120.727_117.372_2.937"
4479,:,1669911813.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Poland/pcnf/236_39.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Poland/pcnf/236_39.cnf,,"120.600_117.371_2.950"
4480,:,1669911816.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Poland/pcnf/302_321.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Poland/pcnf/302_321.cnf,,"120.705_117.311_3.053"
4481,:,1669911816.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Poland/pcnf/145_221.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Poland/pcnf/145_221.cnf,,"120.699_117.500_2.863"
4482,:,1669911817.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Poland/pcnf/255_250.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Poland/pcnf/255_250.cnf,,"120.605_117.305_3.023"
4483,:,1669911818.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Poland/pcnf/19_309.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Poland/pcnf/19_309.cnf,,"120.660_117.508_2.864"
4484,:,1669911818.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Poland/pcnf/233_21.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Poland/pcnf/233_21.cnf,,"120.705_117.245_3.153"
4485,:,1669911829.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Portugal/pcnf/16_83.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Portugal/pcnf/16_83.cnf,,"120.632_117.530_2.762"
4486,:,1669911829.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Portugal/pcnf/165_14.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Portugal/pcnf/165_14.cnf,,"120.667_117.116_3.213"
4487,:,1669911831.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Portugal/pcnf/110_124.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Portugal/pcnf/110_124.cnf,,"120.566_117.395_2.890"
4488,:,1669911836.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Portugal/pcnf/187_194.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Portugal/pcnf/187_194.cnf,,"120.590_117.773_2.466"
4489,:,1669911919.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Portugal/pcnf/19_45.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Portugal/pcnf/19_45.cnf,,"120.609_117.950_2.315"
4491,:,1669911919.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Portugal/pcnf/142_154.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Portugal/pcnf/142_154.cnf,,"120.655_117.455_2.886"
4490,:,1669911919.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Portugal/pcnf/171_81.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Portugal/pcnf/171_81.cnf,,"120.712_117.670_2.645"
4492,:,1669911919.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Portugal/pcnf/92_10.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Portugal/pcnf/92_10.cnf,,"120.707_117.301_3.060"
4493,:,1669911924.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Portugal/pcnf/201_30.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Portugal/pcnf/201_30.cnf,,"120.566_117.746_2.491"
4494,:,1669911925.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Portugal/pcnf/100_59.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Portugal/pcnf/100_59.cnf,,"120.615_117.444_2.850"
4495,:,1669911931.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Romania/pcnf/312_488.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Romania/pcnf/312_488.cnf,,"120.745_117.170_3.213"
